Cell.type,ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL
Mono,ENSG00000224232,1.785557627629005,1.5281310539061441,0.6030471639376991,2.534015820467428,0.011276364059327677,NA,NA
Mono,ENSG00000224316,3.7557342160935008,-0.6851644110094083,0.41041497881715683,-1.6694429939767246,0.09502961903816043,NA,GTF2IP5
Mono,ENSG00000224545,2.857276755491582,0.7261996911291172,0.3520634082806199,2.0626957361904643,0.039141545279035427,NA,RPL31P36
Mono,ENSG00000224585,2.1016840922981843,-1.6473406230133587,0.8286630382588215,-1.9879499228959632,0.046817228620302874,NA,NA
Mono,ENSG00000224593,2.8908334160981637,-1.348040157255693,0.7123422251310821,-1.8924052368335071,0.058437008828500586,NA,NA
Mono,ENSG00000224620,1.0889300803730326,-0.9475653994992805,0.43157986745099736,-2.195573683952877,0.02812247155001318,NA,NA
Mono,ENSG00000224781,0.6763495264170623,0.7865467385967906,0.4316283577362616,1.822277717622518,0.06841285740230335,NA,EIF4A2P4
Mono,ENSG00000224844,3.1222076767367897,1.0219667710328606,0.32834399784683155,3.112488054402004,0.001855175216249165,NA,NA
Mono,ENSG00000224864,1.0576791744704461,-1.1629837424534315,0.6836409497024645,-1.701161615552122,0.08891264342114334,NA,NA
Mono,ENSG00000224891,2.8740005128498463,-0.7596586547753329,0.41567408148102886,-1.827534331870541,0.06761946911119823,NA,ARL14EPP1
Mono,ENSG00000224932,1.0764868278924964,-0.8278458541570372,0.48278257563225635,-1.714738468083449,0.08639318738002692,NA,LINC02262
Mono,ENSG00000224961,2.471478858614233,-1.4731388982043307,0.8302290834262244,-1.7743764072018762,0.07600090966156633,NA,NA
Mono,ENSG00000225191,0.409620851076981,11.911396167882437,1.4869181573198047,8.010794749694181,1.139695190870235e-15,NA,LOC100131348
Mono,ENSG00000225556,0.914262902715243,1.7407344718100577,1.0093340083038298,1.7246366985447514,0.08459296546137414,NA,C2CD4D
Mono,ENSG00000225605,1.9992188927614682,-0.8282132307563336,0.4084523884977453,-2.0276861002146043,0.04259229516948095,NA,NA
Mono,ENSG00000225794,1.1955837833915268,-1.2281425305350036,0.4706874161094981,-2.6092529532365814,0.009074013940910747,NA,NA
Mono,ENSG00000225893,1.9397672374958574,0.6510370942633786,0.3546956000054189,1.8354811682282848,0.0664344268582969,NA,RPS6P11
Mono,ENSG00000225916,0.33281694150004704,11.805890132623267,1.4874275191323212,7.9371196113879465,2.069304755387232e-15,NA,NA
Mono,ENSG00000225933,1.1608142634978857,-0.8949701782955284,0.49958708020452613,-1.7914197819710154,0.07322595680046054,NA,NA
Mono,ENSG00000225942,0.7401697883193413,1.2481845533242266,0.7082116383352821,1.7624456952701335,0.0779940238830606,NA,LINC01875
Mono,ENSG00000226037,1.6152351196904633,-0.6205988727665522,0.326605730514767,-1.900146919615952,0.057413841822258,NA,LINC01040
Mono,ENSG00000226121,1.995669820442241,-0.9558388427296144,0.42455652035629715,-2.251381846467588,0.024361362910602768,NA,NA
Mono,ENSG00000226148,1.2450943771400895,1.9727822164069524,0.949294554542253,2.078156044367306,0.03769498911461705,NA,NA
Mono,ENSG00000226202,1.5219256482396468,-1.292571311507928,0.6814051840546248,-1.8969202784995383,0.05783846062719656,NA,NA
Mono,ENSG00000226253,2.643952905983747,-1.1279381864044185,0.5071971602481016,-2.223865342330927,0.026157505485300034,NA,NA
Mono,ENSG00000226412,2.058948853357844,-1.1180252787667162,0.3987822357785834,-2.8035985017835134,0.005053579284993504,NA,NA
Mono,ENSG00000226415,3.568733335529256,-0.39382965199610476,0.22746672282514063,-1.7313726030108214,0.08338532978743479,NA,NA
Mono,ENSG00000226432,0.12800651596155654,11.319823590202757,1.4914778345211048,7.5896693388255505,3.2072287678851634e-14,NA,NA
Mono,ENSG00000226676,0.8467837096645957,0.9439842592480671,0.49520732104574505,1.906240516102681,0.05661900782617713,NA,LINC02679
Mono,ENSG00000226680,1.6714875320959675,-1.0581026115712413,0.36523809250558725,-2.8970215135899466,0.0037672392045474765,NA,NA
Mono,ENSG00000226763,2.273083070090425,-1.1376915985103748,0.6633810743598004,-1.71498953238651,0.0863471460958262,NA,SRRM5
Mono,ENSG00000226792,3.5370697277969496,0.39589480863601,0.23771710411867536,1.665403127401248,0.0958323559035966,NA,C13orf42
Mono,ENSG00000226818,0.8740053161325975,0.6169251777578775,0.30694184703099914,2.009908990009994,0.044440822096699,NA,NA
Mono,ENSG00000226945,2.4967543839202455,0.4502761838738082,0.2509218771328029,1.7944875473552075,0.07273538444507884,NA,NA
Mono,ENSG00000227012,4.022261174187256,2.68727004626118,0.748755990780066,3.5889796934533225,3.319746955497008e-4,NA,NA
Mono,ENSG00000227016,1.038149959937745,-0.6353406838901832,0.3718367197502501,-1.7086550363205644,0.08751486754549967,NA,NA
Mono,ENSG00000227087,0.7897305098829908,-0.9118565181328125,0.4581271453636077,-1.9904005413368107,0.046546830327181266,NA,NA
Mono,ENSG00000227249,3.501782621110275,0.6273565739809771,0.2890626110356711,2.1703138006442475,0.02998308184671857,NA,LOC100422325
Mono,ENSG00000227313,2.203860972042009,-0.5244309655590544,0.3123218321835832,-1.6791364276154515,0.09312545821035009,NA,NA
Mono,ENSG00000227363,1.0856664111512937,-0.7178527452163354,0.403514329888812,-1.7790018644793584,0.07523945628624816,NA,NA
Mono,ENSG00000227482,0.7797387073591779,-1.0109114755550384,0.554726410175775,-1.8223604591580795,0.06840031008430035,NA,NA
Mono,ENSG00000227516,3.250282992408768,0.44772106490289804,0.2577887635229055,1.7367749423380758,0.08242690363849714,NA,NA
Mono,ENSG00000227615,2.132751723978673,0.6942122216557112,0.2720121148995497,2.552137142538942,0.01070643665353543,NA,NA
Mono,ENSG00000227813,1.0474449061740223,1.1417529635591483,0.5984052277730827,1.9079929629092496,0.05639212581193476,NA,NA
Mono,ENSG00000227847,1.013827713132857,-1.0602264062649625,0.4915144819652693,-2.157060361732899,0.031000961567190243,NA,PPIAP93
Mono,ENSG00000227881,0.8203477769220475,13.232740346778495,1.4846837955715366,8.912834090497016,4.974438981161184e-19,NA,ASS1P5
Mono,ENSG00000227937,0.6915265965753897,-1.0327441048878105,0.4929624748520191,-2.0949750895295365,0.03617320694448885,NA,MTND2P30
Mono,ENSG00000228076,2.281250382670574,-1.1779169207588707,0.6665731870216038,-1.767123166207845,0.07720760358776205,NA,NA
Mono,ENSG00000228079,3.4816461508264185,-1.1866988360279607,0.4147996804865819,-2.860896215339174,0.0042244531879859866,NA,NA
Mono,ENSG00000228095,3.7816522664453753,-0.4012842878676714,0.23995379591252292,-1.6723398200125277,0.09445733171808332,NA,NA
Mono,ENSG00000228127,1.8578840644478887,-1.0332962846133609,0.4058377370024094,-2.546082314191562,0.010893949648358669,NA,LINC01649
Mono,ENSG00000228376,2.4646268491436762,0.5656340968802063,0.3306704186455122,1.7105675772182742,0.08716096857434577,NA,GAS2L1P2
Mono,ENSG00000228415,3.02934551395677,-0.8263189891447029,0.4217444739204482,-1.9592882426257179,0.0500790398905339,NA,NA
Mono,ENSG00000228482,2.8993826245203245,-0.741281060128538,0.352162875034974,-2.104938120052887,0.0352966948940207,NA,NA
Mono,ENSG00000228639,2.6302016821752394,-1.9733909112199717,0.6607482746067844,-2.9866001729544425,0.0028209840043111676,NA,NA
Mono,ENSG00000228683,0.7396467082382301,-1.0345830369676075,0.5244072212332648,-1.9728619192820158,0.048511296256422726,NA,NA
Mono,ENSG00000228734,2.179989049891872,-0.5554833484970664,0.3207632803130923,-1.7317547942360088,0.08331723005315939,NA,NA
Mono,ENSG00000228753,1.8399250513931265,1.8358510122731553,0.5069249396348268,3.6215440763195557,2.928498977860479e-4,NA,EIF4BP2
Mono,ENSG00000228754,1.3621267282713814,-0.9784123125181481,0.5037118524407299,-1.9424047851509998,0.052088116475352934,NA,RPL13AP19
Mono,ENSG00000228792,0.7849464882285243,0.6455249717322593,0.36692725364903556,1.759272349798528,0.07853126067160357,NA,NA
Mono,ENSG00000228818,3.225539556860015,-1.2782014527351135,0.525204511035237,-2.4337213901983343,0.01494449319028715,NA,PSMD2P1
Mono,ENSG00000228938,2.197749938199644,0.7249559870743609,0.4257194861352772,1.7028959460032749,0.0885875428414024,NA,NA
Mono,ENSG00000228943,1.0057550341164712,0.9509327725192178,0.3974485873172648,2.392593162647556,0.016729780232060572,NA,NA
Mono,ENSG00000228974,1.6937436854705956,0.9591946377520859,0.3483031294249929,2.753907607248899,0.005888838990202111,NA,NA
Mono,ENSG00000229023,1.321221586070573,1.1369822707383277,0.6419618348379263,1.7711057091507274,0.0765431248152096,NA,NA
Mono,ENSG00000229048,0.9014380216900089,-1.2393457201387366,0.727169729470601,-1.7043417374386767,0.08831726177860705,NA,NA
Mono,ENSG00000229116,2.495872787810434,-1.2962862873841048,0.53166491643562,-2.4381640527922137,0.014762072885301415,NA,NA
Mono,ENSG00000229133,1.759467981872102,-0.7575332856752355,0.34979084488610457,-2.165674993357519,0.030336031236227363,NA,RPS7P4
Mono,ENSG00000229165,0.6449930884074238,1.1003182091604125,0.5507625747236513,1.9978086014876815,0.04573741446593777,NA,NA
Mono,ENSG00000229311,2.2665145295390996,2.4635878929511894,1.4746663141437437,1.6706070175486833,0.09479932547253703,NA,LOC101927827
Mono,ENSG00000229436,2.211442859353174,1.1110651482618434,0.5241254318640294,2.1198459008378747,0.03401904294170637,NA,NA
Mono,ENSG00000229519,0.7791231278210473,0.6808023004781614,0.38206721022665147,1.7818914637408771,0.0747669328491168,NA,NA
Mono,ENSG00000229578,2.684163835438388,0.7047664873828635,0.3185221488979124,2.2126137533021097,0.026924286020847454,NA,LINC00358
Mono,ENSG00000229605,2.042687538571991,0.5043452134519557,0.22969943229316342,2.1956746188569776,0.028115241096671552,NA,RPL21P93
Mono,ENSG00000229735,2.664247017714457,0.5374623661184297,0.28812647331427593,1.8653696063956917,0.062129614568631836,NA,FTLP16
Mono,ENSG00000229800,3.139812344011855,-1.3194441402885129,0.7993087062649108,-1.650731600878142,0.0987933921419071,NA,ATP8A2P2
Mono,ENSG00000229853,2.7306204269021457,-0.9369910699141504,0.4039374390190657,-2.3196440324758427,0.020360141780714196,NA,NA
Mono,ENSG00000229880,1.0838220701529317,0.9180969218590634,0.3884231208947968,2.363651576003188,0.018095822435848855,NA,IMMTP1
Mono,ENSG00000230100,2.601762269686257,-0.559737709295915,0.31139832023445274,-1.7974975230260934,0.07225667100642667,NA,NA
Mono,ENSG00000230175,3.1222486486367043,-0.958180521153896,0.4507348823094547,-2.125818432876583,0.0335183806035366,NA,RPS13P1
Mono,ENSG00000230183,1.4480024488028047,-1.1562557922468895,0.6964879925729845,-1.6601230811968752,0.0968896944815815,NA,NA
Mono,ENSG00000230233,2.961016179204262,1.3008883226072212,0.381803323052896,3.4072210587517406,6.562795105969054e-4,NA,NA
Mono,ENSG00000230370,2.7342476940908482,-1.6798485681105055,0.6509465091727176,-2.5806245896385724,0.009862176261200527,NA,RPL23AP52
Mono,ENSG00000230415,2.359550618222203,-0.662317224890005,0.309860665619789,-2.137467895659573,0.03255995423371239,NA,NA
Mono,ENSG00000230497,1.5059968182206942,-0.946054718158194,0.5696066480947667,-1.660891285806757,0.09673528272874267,NA,EEF1B2P8
Mono,ENSG00000230537,2.8378909459295385,-0.6406543580628772,0.29260114037369056,-2.189514221457498,0.02855948604230739,NA,NA
Mono,ENSG00000230559,0.7385413276268142,1.2324132898942963,0.6164992964688659,1.999050602252447,0.04560287907673212,NA,RPL17P12
Mono,ENSG00000230568,3.4080555673629567,-1.507340867812757,0.5522032482807405,-2.7296848986415663,0.006339488758314033,NA,SF3A3P1
Mono,ENSG00000230721,1.9502371277081092,-1.097304937250151,0.4086898366689878,-2.684933264290829,0.007254428971777945,NA,RPL17P5
Mono,ENSG00000230841,0.9446048301028414,1.0724940124833222,0.5758957749303291,1.8623057490100023,0.06256000559331651,NA,RPL23AP15
Mono,ENSG00000231066,1.3113404021902453,0.7834933968158992,0.294588845642111,2.659616643352976,0.007822963663555891,NA,NA
Mono,ENSG00000231291,2.164112118579465,-0.5946208965143724,0.3406397757779399,-1.7456003050624382,0.08088042921559181,NA,NA
Mono,ENSG00000231302,0.9925854401496811,1.1647060105755322,0.6346679326271703,1.8351423645343177,0.06648459824532023,NA,NA
Mono,ENSG00000231431,1.7206503443693217,-1.1108649052040993,0.6210404848702711,-1.7887157637334183,0.07366060292144605,NA,LOC440910
Mono,ENSG00000231468,1.6967470432017213,1.5712763292738228,0.45910799114349937,3.422454759195648,6.205842420818813e-4,NA,NA
Mono,ENSG00000231562,1.9108732857224462,-1.846273817448202,0.7494746374211857,-2.463424010985769,0.013761706310250739,NA,RPL7AP44
Mono,ENSG00000231635,0.8441012231350928,0.9199717770792317,0.5016229021241815,1.8339907790962144,0.06665536292022997,NA,ATP5F1BP1
Mono,ENSG00000231697,2.3059321764726532,-1.1243124849143458,0.5191520299102198,-2.165670979094082,0.03033633820562558,NA,NA
Mono,ENSG00000231747,0.9315029864570307,-0.8664671909803445,0.4702526699984748,-1.8425566642357496,0.06539376607802763,NA,NA
Mono,ENSG00000231802,1.325031318183101,-1.4512196628720764,0.5500848250137631,-2.63817432672455,0.008335372041197543,NA,NA
Mono,ENSG00000231875,1.479719404287241,1.1185125302441055,0.666763907530365,1.6775241095262305,0.09344003896929053,NA,NA
Mono,ENSG00000231942,2.0389962198207106,1.5632437517946212,0.5382956614729457,2.9040615848864473,0.003683556954118642,NA,NA
Mono,ENSG00000232083,1.2185514490780214,1.0732225374269182,0.3828384658637037,2.803329950154491,0.0050577896359935495,NA,RPL31P7
Mono,ENSG00000232149,2.1235634627597615,-1.2425205448430474,0.613171098821474,-2.026384719095852,0.042725375637674805,NA,FERP1
Mono,ENSG00000232150,0.8994827649412038,1.0665876952956153,0.6293328685938522,1.6947910216079163,0.09011507130409316,NA,NA
Mono,ENSG00000232294,2.817062003137083,0.6793383660092198,0.2998272721376941,2.265765756282628,0.023465729060255097,NA,NA
Mono,ENSG00000232385,3.396542669103981,0.6450748135229284,0.2473086572132251,2.608379426712735,0.00909720545337191,NA,RPS3AP25
Mono,ENSG00000232437,1.5150293456869917,1.0863266482728482,0.633351204700196,1.715204202993619,0.08630779456756828,NA,NA
Mono,ENSG00000232439,2.6912566734224854,0.5484771425942571,0.2785623205098109,1.968956682980173,0.04895806553977651,NA,RPL18AP7
Mono,ENSG00000232457,2.0300511480853403,-1.6818429536500838,0.7275827499682571,-2.311548691504106,0.02080256692683123,NA,NA
Mono,ENSG00000232486,3.835933416641455,-1.693508168832469,0.8148623666325543,-2.0782751028630115,0.037684028223363225,NA,NA
Mono,ENSG00000232496,0.9383247868612183,0.5608079552589267,0.3004516238198386,1.8665499228428433,0.061964466290303,NA,NA
Mono,ENSG00000232596,3.4388365941748,0.5182114073312798,0.2869615346152026,1.8058566909539593,0.0709407275316361,NA,LINC01646
Mono,ENSG00000232747,1.406592474050574,-1.4229021102054442,0.8430736812378175,-1.6877553431822367,0.09145820319302361,NA,NA
Mono,ENSG00000232862,1.2921493182500114,-1.5581123683120857,0.8120109964797548,-1.918831610737839,0.055005647931223964,NA,NA
Mono,ENSG00000232982,1.1710878450784332,-0.7338209232491005,0.39000898323880967,-1.8815487714029615,0.05989730739193322,NA,MTCO1P45
Mono,ENSG00000233060,1.8350719762406864,0.7834286849773197,0.4174959046140444,1.8764942992711824,0.060587436764971275,NA,NA
Mono,ENSG00000233105,1.9648063336656454,-1.8258551659107471,0.781426234869265,-2.336567527984543,0.01946168254738664,NA,NA
Mono,ENSG00000233163,0.7041513608947039,1.1999568756243983,0.5588575956920823,2.1471603586927843,0.031780517405662075,NA,RPS12P17
Mono,ENSG00000233208,1.6730898707883357,0.9745753420158001,0.5730288726372138,1.7007438692060575,0.08899109353778077,NA,LINC00642
Mono,ENSG00000233324,1.5801985168861246,0.45691269110891275,0.26448639001195684,1.7275470813006928,0.08406945729880902,NA,EEF1A1P34
Mono,ENSG00000233416,3.158780005247986,-1.196141428046704,0.4203889680911239,-2.8453206883093736,0.004436673105260826,NA,RPS25P3
Mono,ENSG00000233480,2.5638862134259157,0.5929661422596071,0.3190686575828776,1.8584280472787742,0.0631082524265551,NA,LINC01683
Mono,ENSG00000233493,2.0422137583239444,1.237865602391608,0.4188791420437299,2.9551855849207644,0.003124810203310857,NA,TMEM238
Mono,ENSG00000233522,3.9590063475261768,-0.49696544026933487,0.2528103177084694,-1.9657640747179284,0.049325869446904515,NA,NA
Mono,ENSG00000233543,0.5815050470960575,-0.84614790236604,0.5024594948631247,-1.6840121661877236,0.09217931752528816,NA,NA
Mono,ENSG00000233610,3.028558811683196,-1.092723285833603,0.46066447672033817,-2.3720589302069786,0.017689269124658305,NA,LINC00462
Mono,ENSG00000233670,1.9621856532105437,-1.182127285726116,0.5916103692366673,-1.9981517349862723,0.04570021234158662,NA,PIRT
Mono,ENSG00000233694,1.631458547423627,1.008541408818103,0.5242703426808535,1.923704865052889,0.054391587884372185,NA,LINC02579
Mono,ENSG00000233712,3.2392170581521715,-0.597671418311687,0.32779961703933186,-1.823282844897204,0.06826056319533495,NA,NA
Mono,ENSG00000233984,0.9685536860028829,1.4082530626192056,0.8300706772780118,1.6965459703228931,0.089782532027857,NA,RPSAP14
Mono,ENSG00000233998,1.993511708363276,-1.1406387326013205,0.589161828022648,-1.9360363797321116,0.052863245476940685,NA,NA
Mono,ENSG00000234003,2.1197830215952527,-0.939397642113965,0.43076480776017756,-2.180766917795573,0.029200660642105258,NA,MTATP6P27
Mono,ENSG00000234056,3.3072473598035224,-0.5707198903714467,0.2487981192513227,-2.293907574899855,0.02179580822788691,NA,LINC00463
Mono,ENSG00000234107,1.0773072258110326,1.569183117275401,0.9489081337399928,1.65367232240984,0.09819410919096405,NA,NA
Mono,ENSG00000234224,1.3781182680562802,-0.8755956631973062,0.4131640392947682,-2.119244609699975,0.0340698000612727,NA,TMEM229A
Mono,ENSG00000234241,0.8839007933777447,-0.9120097233428225,0.4716699542228791,-1.9335760422676167,0.05316527525110315,NA,LOC149844
Mono,ENSG00000234287,3.1662020015103773,0.5935019372659269,0.21934617630589423,2.705777448512461,0.006814469741616829,NA,NA
Mono,ENSG00000234388,1.5095045729634609,1.9171985074400513,0.9259312809667208,2.07056241305337,0.03839970778088565,NA,NA
Mono,ENSG00000234485,1.6792180428769932,-1.4232457086907906,0.6661261455482569,-2.1366008798819696,0.03263046799923245,NA,OR7E46P
Mono,ENSG00000234515,3.0398066868212354,0.838859403635013,0.4926256246520967,1.7028334736493547,0.08859923663991101,NA,NA
Mono,ENSG00000234576,1.5724704274540113,1.4232719645926188,0.5524849793813509,2.5761278907280665,0.009991368332139369,NA,MTND1P26
Mono,ENSG00000234602,1.6809415602197848,-0.7866746578653742,0.4726947761981526,-1.6642338724208832,0.09606570147304692,NA,MCIDAS
Mono,ENSG00000234604,3.2837018991456235,-0.7251917900348596,0.37045273794657974,-1.9575824815186929,0.05027902464672482,NA,NA
Mono,ENSG00000234619,1.8133710101820608,1.5203768627134473,0.5462684171772874,2.7832047669342384,0.005382482394409426,NA,RPL7P11
Mono,ENSG00000234625,1.673811247526971,-0.683867192349436,0.3488000456612791,-1.9606281617679082,0.04992241474659605,NA,NA
Mono,ENSG00000234634,2.690956350824136,-0.6161312774237911,0.2970006693442202,-2.074511410308313,0.03803184016660479,NA,LINC02093
Mono,ENSG00000234750,2.609170599416885,-1.1145541766539948,0.5337231656648235,-2.0882626956348593,0.03677414455446036,NA,RPS2P53
Mono,ENSG00000234891,3.2405442668321602,0.8932490436038232,0.31193033602714676,2.8636170979089552,0.00418833972027135,NA,NA
Mono,ENSG00000234938,1.4190108908789942,-0.9756966968729477,0.4683814895094026,-2.0831239464542524,0.037239927152497264,NA,NA
Mono,ENSG00000234944,1.9945378043936077,2.0885845877869498,0.9165487057514916,2.278749153951932,0.02268198098639864,NA,LINC02623
Mono,ENSG00000235071,1.8590665183295838,0.7119592793687106,0.3614270939589067,1.9698558610264523,0.04885489232461594,NA,LOC100132857
Mono,ENSG00000235084,3.671962092235055,-0.4118915305695143,0.2473102547123407,-1.665485044478267,0.09581602492019223,NA,NA
Mono,ENSG00000235089,1.6394158055365753,1.5231741643084977,0.5475508849981994,2.7817947263723384,0.005405922079645032,NA,RPL10AP4
Mono,ENSG00000235101,1.6473256855117484,-1.1167099404255663,0.6270520661338023,-1.7808887024499163,0.07493063460145981,NA,NA
Mono,ENSG00000235183,0.9776234534432588,-1.1953684696104028,0.6099593170251542,-1.9597511444539617,0.050024884097140586,NA,SRP14P3
Mono,ENSG00000235289,2.028245959919379,-0.9451733898090828,0.33540934561974617,-2.8179697499563017,0.004832836277613484,NA,NA
Mono,ENSG00000235319,3.196008116456164,0.9443452892679858,0.48064827042662994,1.9647325234932647,0.0494452035713724,NA,NA
Mono,ENSG00000235328,1.621081473914575,-1.0891940008224494,0.5246282795253935,-2.0761252172829723,0.03788237143740593,NA,RPL31P62
Mono,ENSG00000235330,2.0563508416108975,-1.1265154721406625,0.5966385940868805,-1.8881035911944763,0.05901204485382295,NA,RPL12P25
Mono,ENSG00000235576,1.504466205116408,-1.098267171278102,0.6535270319423961,-1.6805229433491997,0.09285561418181745,NA,NA
Mono,ENSG00000235595,0.49659705516735636,0.8737745067192738,0.4380419611526103,1.9947278667553445,0.046072568353940524,NA,NA
Mono,ENSG00000235619,1.0718067053014178,-1.0703000433092285,0.6351640405083292,-1.6850765708534992,0.09197379928471254,NA,NA
Mono,ENSG00000235645,0.7669740218701251,-1.1058796364120682,0.5389637195149416,-2.051862855272228,0.04018299264172152,NA,NA
Mono,ENSG00000235651,1.020649305857001,1.5376188554842056,0.9010663779800883,1.7064434908015,0.08792553906569073,NA,G3BP1P1
Mono,ENSG00000235672,2.7132398133390967,-0.9589993038079583,0.4357226111284927,-2.2009399542617576,0.027740274952897312,NA,NA
Mono,ENSG00000235962,0.7798309636719527,-0.8715842301405987,0.44404236397648356,-1.9628402622114627,0.04966473785575954,NA,RPL7AP53
Mono,ENSG00000236044,1.1238369366904373,-0.9861249084932959,0.5353692977575094,-1.8419526719665424,0.06548207304019109,NA,NA
Mono,ENSG00000236062,3.887013689161267,2.792669649299395,1.474821893024636,1.8935640042419315,0.05828290516041675,NA,NA
Mono,ENSG00000236166,0.7381437311561689,-1.235306786091869,0.6619371075792484,-1.866199631275356,0.062013440660961365,NA,NA
Mono,ENSG00000236180,1.6100542400284206,-1.064720698804668,0.55812893625036,-1.9076608103455617,0.05643507000071774,NA,NA
Mono,ENSG00000236189,2.464375460784246,0.6001952275954368,0.29863915239900773,2.009767382387705,0.04445581450398592,NA,RPL18AP15
Mono,ENSG00000236319,2.111154299972205,1.9096850891223196,0.6292949715231264,3.0346422195304945,0.0024082118316367546,NA,LOC100418888
Mono,ENSG00000236349,1.218467908564467,1.4529129644870966,0.7318875243685866,1.9851588066630217,0.04712680577830462,NA,NA
Mono,ENSG00000236373,1.229377211465677,-1.1102210880000905,0.4596189241161367,-2.415525187817461,0.01571253571072554,NA,LINC02653
Mono,ENSG00000236493,1.732563541340719,-1.1572843166128723,0.42354898455876144,-2.732350587071979,0.006288418656730328,NA,NA
Mono,ENSG00000236501,2.725266826653797,0.4925344087538927,0.2949872511821133,1.6696803227262922,0.094982628940334,NA,NA
Mono,ENSG00000236516,3.481481805406485,-0.7105600083851323,0.34166567305279233,-2.079693877457044,0.03755362002910663,NA,NA
Mono,ENSG00000236531,3.4440984221292266,0.7301901414966504,0.26784249688759404,2.7261922584416864,0.006406966697040169,NA,NA
Mono,ENSG00000236572,2.247323799497097,-0.5165230545353695,0.3037508425076142,-1.7004827057308383,0.08904016670677271,NA,NA
Mono,ENSG00000236605,3.73096987136063,-0.9531174066533599,0.49339792524972337,-1.9317418211091155,0.05339138013762491,NA,NA
Mono,ENSG00000236686,1.3142441515905403,0.9048139382123578,0.3986486808829066,2.2697025767360435,0.023225634971607807,NA,NA
Mono,ENSG00000236992,1.2005125940483254,0.5098107501694169,0.30872642268532824,1.6513350096018358,0.09867018734697856,NA,RPL12P12
Mono,ENSG00000236998,1.7085008919573432,-1.6082753561622256,0.9466122270072704,-1.6989801211915607,0.08932292920507595,NA,NA
Mono,ENSG00000237000,0.5812557536313436,-1.009702930098741,0.5555967566983694,-1.817330497209694,0.06916652293212201,NA,NA
Mono,ENSG00000237024,1.92513891790399,0.9751518242393593,0.37304790334880417,2.6140123439524627,0.008948580341077999,NA,RPL21P33
Mono,ENSG00000237055,0.9022325649404618,-0.7833119208794348,0.41531446094464997,-1.8860694595072836,0.05928559518448663,NA,MTCO1P48
Mono,ENSG00000237111,1.7281707841863174,-1.5425197419524836,0.7061619056298852,-2.1843712180658916,0.028934981393858195,NA,IGHJ3P
Mono,ENSG00000237153,2.685150744731413,-0.9523170913702858,0.43600356862048417,-2.184195634873857,0.02894787555478937,NA,NA
Mono,ENSG00000237211,2.4538008108938554,-0.7054714969497364,0.387438436735168,-1.8208608905573267,0.06862800551038785,NA,NA
Mono,ENSG00000237289,1.6376025902387505,-0.7463355411597283,0.43312468740614213,-1.7231424641927362,0.08486276531518566,NA,CKMT1B
Mono,ENSG00000237307,1.3348390482391514,-0.6558963778966234,0.3514919969020984,-1.8660350269064907,0.062036465107337783,NA,NA
Mono,ENSG00000237437,3.3422215851535966,1.337837376901063,0.5654264287275163,2.366067995639762,0.017978142198168106,NA,ASS1P12
Mono,ENSG00000237475,0.8065558561110467,1.1098919208325237,0.5758838052628465,1.9272844811566523,0.05394418653508539,NA,RPL7P53
Mono,ENSG00000237571,1.7403962458531992,0.5924485304672158,0.3349112464314155,1.7689717403638752,0.07689859071175113,NA,NA
Mono,ENSG00000237586,2.603620816722227,-0.8334903480394331,0.4349946813020434,-1.9160931934721515,0.05535323453177389,NA,NA
Mono,ENSG00000237676,1.80286422594017,1.4136711474555486,0.4637211484436012,3.0485371482415418,0.002299584795013286,NA,NA
Mono,ENSG00000237758,3.003241165673473,-0.8787862878445217,0.34754907440290744,-2.5285243223688187,0.011454314970001229,NA,NA
Mono,ENSG00000237772,4.014015254287282,-1.0258583682105042,0.46258584452017976,-2.2176605280141737,0.026577987505278167,NA,NA
Mono,ENSG00000237818,1.1651815368732577,-0.9820011818148799,0.48054939672169195,-2.043496856960163,0.041003278192687516,NA,RPS3AP29
Mono,ENSG00000238015,1.0310479099017904,1.1780068912999404,0.6156347977487547,1.9134832787354785,0.05568621213875444,NA,RPL23P3
Mono,ENSG00000238048,0.7558003969553472,-1.1684481381404177,0.704464715859506,-1.6586325927123449,0.09718984995764693,NA,NA
Mono,ENSG00000238069,0.7458284565016239,1.3933271193033403,0.6561320961807681,2.1235466568601926,0.033708070124520435,NA,RPLP0P7
Mono,ENSG00000238109,3.5699877800659543,-1.7853857814434917,0.7395019297457955,-2.414308482003853,0.01576510854977949,NA,RNF14P3
Mono,ENSG00000238188,3.022565320167922,-1.2797465223296474,0.5621646156361487,-2.276462243859797,0.022818357914283705,NA,NA
Mono,ENSG00000238291,2.2079337573988513,0.5447858176977002,0.2900669926088339,1.8781379184096416,0.06036230025563018,NA,NA
Mono,ENSG00000238837,0.7901523117777186,0.7384002434643021,0.41586806238508867,1.7755637190060358,0.07580485442203691,NA,NA
Mono,ENSG00000239344,1.9173311529267345,0.6035627495115018,0.26483319047210524,2.279029861912549,0.022665290234136555,NA,RPS6P9
Mono,ENSG00000239350,2.8529982985893514,0.9047133179667435,0.42120946277277205,2.147894095282482,0.03172216957222144,NA,NA
Mono,ENSG00000239351,2.2639238540941755,-1.6294905180780583,0.582885881280194,-2.795556678262996,0.005181041615415465,NA,NA
Mono,ENSG00000239402,2.1676909531363875,-0.9135393460872546,0.4607091842595719,-1.9828980565157346,0.047378817808381136,NA,CYP4F62P
